net_tfa,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
10300,35,41733,5,12,0,1,1,0,0,1,1
15000,45,11712,4,12,0,0,0,0,0,0,0
-1600,36,36000,4,12,0,1,0,0,0,0,1
1174,25,30219,4,14,0,1,1,0,0,0,1
50,38,53658,3,14,0,1,1,0,0,0,0
-3980,54,27870,4,12,0,1,0,0,0,0,1
14999,62,55524,3,13,0,1,1,0,0,0,0
-2364,46,12954,5,12,0,0,0,0,0,0,1
0,25,14013,1,13,0,0,0,0,0,0,0
-11000,28,31824,5,12,0,1,1,0,0,0,1
-2200,32,22314,7,12,0,1,0,0,0,0,0
-3248,27,25995,5,12,0,1,1,0,0,0,0
15000,33,50751,4,16,0,1,0,0,0,1,1
-5600,31,20880,2,13,0,1,1,0,0,0,0
0,27,8286,1,12,0,0,0,0,0,0,0
9400,31,32202,3,11,0,1,1,0,0,0,0
-18000,26,37608,1,18,0,0,0,0,0,0,0
-900,35,28755,7,12,1,1,1,0,0,0,1
-100,51,16968,4,13,1,0,0,0,0,0,1
-200,35,12960,4,14,0,1,0,0,0,0,0
4190,52,7704,1,12,0,0,0,0,0,0,0
5099,37,21078,1,15,1,1,0,0,0,0,1
-810,36,38061,4,14,0,1,1,0,0,0,1
0,31,14400,1,12,0,0,0,0,0,0,0
15800,32,86280,4,12,1,1,1,0,0,0,0
7049,30,36693,4,12,0,1,1,0,0,0,1
0,40,19200,2,14,0,0,0,0,0,0,0
-8400,31,46800,3,16,0,1,1,0,0,0,0
-4200,40,31860,3,16,0,0,0,0,0,0,1
200,37,17850,4,12,0,1,0,0,0,0,1
-3088,45,28944,3,12,0,1,0,0,0,0,0
-18000,40,18900,6,9,0,1,0,0,0,0,0
-4400,37,38601,5,12,0,1,1,0,0,0,1
19499,49,21090,1,13,0,0,0,0,0,1,0
300,27,19800,1,12,0,0,0,0,0,0,0
-4850,39,28125,4,14,1,1,1,0,0,0,0
-17051,64,39339,2,12,1,1,1,0,0,1,1
-7600,27,16830,1,14,0,0,0,0,0,0,0
7499,63,24708,2,11,0,1,1,0,0,1,1
84248,62,92598,2,18,1,1,1,0,0,1,1
11997,51,30456,3,12,0,1,1,0,0,0,1
-8900,30,28443,1,16,0,0,0,0,0,0,0
-1050,33,9288,3,10,0,0,0,0,0,0,1
0,33,20400,1,12,0,0,0,0,0,0,0
699,35,22113,1,13,1,0,0,0,0,1,1
-2996,33,11376,3,12,0,0,0,0,0,0,1
-275,27,17040,3,12,0,1,0,0,0,0,1
0,40,8262,5,4,0,1,0,0,0,0,1
-8550,30,10560,5,12,0,1,0,0,0,0,1
13400,26,32070,2,16,0,1,1,0,0,1,0
15500,39,52077,5,12,0,1,1,0,0,1,1
-20800,30,41412,3,14,0,1,1,0,0,0,1
0,64,30174,1,18,0,0,0,0,0,0,0
100,60,17328,2,14,0,0,0,0,0,0,1
1800,56,24672,1,12,0,0,0,0,0,0,0
442,27,15735,1,16,0,0,0,0,0,1,1
300,41,49980,5,12,0,1,1,0,0,0,0
3900,28,42801,2,13,0,1,1,0,0,0,1
650,61,30513,2,11,0,1,0,0,0,0,1
-8952,29,21405,3,14,0,0,0,0,0,0,0
99899,56,53847,2,12,0,1,0,0,0,1,1
-8770,30,25422,4,12,1,1,1,0,0,0,1
96,42,18540,3,12,0,1,0,0,0,0,1
-4001,38,13278,4,12,0,0,0,0,0,0,1
34450,31,42750,2,12,0,1,1,0,0,0,1
236331,50,65901,4,15,0,1,1,0,0,1,1
-21450,41,26901,2,15,0,0,0,0,0,0,0
0,55,32640,3,13,0,1,1,0,0,0,0
0,45,7752,1,1,0,0,0,0,0,0,1
17200,56,20310,2,12,0,0,0,0,0,0,0
2700,34,21672,5,9,0,1,0,0,0,0,1
-1025,39,37431,4,12,0,1,1,1,0,0,0
100,25,18258,1,12,0,0,0,1,0,0,0
977,43,47946,3,12,1,1,1,1,0,0,1
80020,46,99372,5,12,0,1,0,1,1,1,1
583,44,24678,3,12,1,0,0,1,0,0,0
215600,53,111282,4,18,0,1,1,1,1,1,1
5731,40,44730,1,12,0,0,0,1,1,0,1
48684,59,39609,2,14,0,1,0,1,0,1,1
964,37,18540,5,12,1,0,0,1,1,0,0
21948,57,54723,2,14,1,1,1,1,1,0,1
182500,50,104400,3,18,0,1,1,1,1,1,1
-18890,48,37338,7,13,0,1,1,1,0,1,1
-7061,50,45762,4,12,0,1,1,1,1,0,1
46987,64,60060,2,12,0,1,0,1,1,0,1
10960,42,34764,3,18,0,0,0,1,1,1,1
9675,39,38856,4,12,0,1,1,1,1,0,1
7600,51,37965,4,12,0,1,1,1,1,0,0
7000,30,20640,4,12,0,1,0,1,0,0,1
5696,33,36963,1,14,1,0,0,1,1,0,1
700,37,24333,5,12,0,1,0,1,1,0,0
8520,46,47655,2,16,1,1,1,1,0,0,1
3490,37,26895,1,12,1,0,0,1,1,0,1
60249,60,20796,2,8,1,0,0,1,1,0,1
-500,31,32412,8,12,0,1,1,1,0,0,1
19205,55,37026,2,12,1,1,1,1,1,1,1
1675,31,69537,3,17,0,1,0,1,0,0,1
-1000,43,29544,4,12,0,1,0,1,0,0,1
24250,37,93090,4,13,0,1,1,1,1,1,1
11055,48,21420,3,12,0,0,0,1,1,0,1
36000,56,25143,3,13,0,0,0,1,1,0,1
29800,34,50442,1,17,1,0,0,1,1,1,1
20600,61,32490,3,10,1,0,0,1,1,0,0
50299,32,90729,2,18,0,1,1,1,1,1,1
42600,28,42540,1,18,0,0,0,1,1,1,0
350,29,35670,4,12,1,1,1,1,0,0,1
75554,35,86472,4,16,1,1,1,1,1,1,1
-5825,34,79269,2,16,0,1,1,1,0,0,0
399,36,64971,4,12,0,1,0,1,0,0,1
-802,41,35772,4,12,0,1,1,1,0,0,1
-2910,50,24114,6,11,0,1,0,1,1,0,0
-11892,41,37242,4,8,0,1,1,1,1,0,1
34000,30,62652,1,16,1,0,0,1,1,0,1
34300,63,41991,2,12,0,1,0,1,0,0,1
3748,33,58026,3,12,0,1,1,1,1,0,1
18699,55,34770,5,12,1,1,1,1,1,1,1
-2250,31,19506,3,14,0,0,0,1,1,0,0
123639,43,29466,2,18,0,0,0,1,1,1,1
200,45,29838,4,8,0,1,0,1,1,0,1
0,42,29070,2,1,0,0,0,1,0,0,1
73999,61,31017,1,12,1,0,0,1,1,1,1
105151,41,39780,2,12,0,1,1,1,1,1,0
-4000,40,35718,2,12,0,1,1,1,1,0,0
22440,57,52632,2,12,0,1,0,1,1,1,1
-4400,25,27615,1,14,0,0,0,1,1,0,0
20050,31,58275,1,15,1,0,0,1,1,1,1
37750,57,53004,1,18,1,0,0,1,1,1,1
550,26,29580,1,16,1,0,0,1,0,0,1
123365,56,42417,3,8,0,1,1,1,1,1,1
15,49,24450,1,13,1,0,0,1,0,0,0
-21901,30,100302,1,18,0,0,0,1,1,0,1
-55,36,15780,2,12,1,0,0,1,0,0,0
24000,29,60600,1,16,0,0,0,1,1,0,0
-7600,28,28764,1,16,0,0,0,1,1,0,0
10381,38,23790,5,12,0,1,0,1,1,0,1
102799,64,103431,2,12,0,1,0,1,1,1,1
-3780,26,42222,2,18,1,1,1,1,0,0,1
1000,43,5379,1,11,0,0,0,1,1,0,0
-19000,26,22695,1,16,1,0,0,1,0,0,0
-27700,40,46026,3,12,1,1,1,1,0,1,1
15200,29,53172,3,18,1,1,1,1,1,0,1
130229,50,58176,2,12,0,1,0,1,0,0,1
17519,41,109587,5,14,0,1,1,1,0,1,1
322000,62,64545,1,18,1,0,0,1,0,1,1
37920,33,42816,4,13,0,1,1,1,1,0,1
26874,32,112500,2,14,0,1,1,1,1,1,1
-30000,62,21276,2,9,0,1,0,1,0,0,1
8345,38,35718,3,12,0,1,1,1,1,0,1
4325,32,22872,1,15,1,0,0,1,1,0,0
13034,51,53700,4,12,0,1,0,1,1,0,1
50,59,30000,3,12,0,1,0,1,0,0,1
31848,38,57480,4,16,0,1,1,1,1,1,1
-4602,59,36864,2,12,0,1,0,1,0,1,1
-190,46,27900,1,16,1,0,0,1,0,0,1
-5550,27,21921,4,10,0,1,1,1,1,0,1
7989,58,19878,3,14,1,1,0,1,1,0,0
31230,43,45798,4,18,0,1,1,1,1,1,1
-750,27,24603,2,12,0,1,1,1,0,0,0
-32500,44,57306,1,13,1,0,0,1,0,0,1
400,28,30129,1,12,1,0,0,1,1,0,0
-30480,51,9435,3,16,1,0,0,1,0,0,0
42050,38,76941,4,15,0,1,1,1,0,1,0
36500,56,34743,4,12,0,1,1,1,1,1,1
3038,30,47001,2,16,0,1,1,1,1,1,1
1449,36,44175,3,12,0,1,1,1,1,0,0
115,32,17520,5,14,0,1,0,1,0,0,0
18800,27,43275,3,18,1,1,1,1,1,0,1
19689,30,64944,4,12,0,1,0,1,0,0,1
2859,35,27600,3,12,0,1,1,1,1,1,1
36540,43,59757,2,14,0,1,1,1,1,0,1
-4408,38,29391,1,12,1,0,0,1,0,0,1
-1500,35,41526,2,12,1,1,1,1,0,0,0
2425,41,51981,4,12,0,1,1,1,0,0,1
-26670,34,36411,2,18,1,0,0,1,1,0,1
27000,37,66303,4,12,1,1,1,1,1,1,1
100,30,23112,3,12,0,1,1,1,0,0,0
97300,47,116001,3,15,0,1,1,1,1,1,1
5100,35,27600,1,16,1,0,0,1,1,0,1
5335,54,31098,2,12,0,1,0,1,1,0,1
3020,43,24630,2,12,0,1,0,1,1,0,1
800,31,23235,1,14,1,0,0,1,0,0,0
11000,54,66018,2,14,0,1,1,1,1,0,1
37049,46,44154,3,12,1,1,1,1,1,1,1
96498,40,86292,4,16,0,1,0,1,0,0,1
-3015,33,23730,4,12,0,1,1,1,0,0,1
250863,63,98712,3,16,1,1,1,1,0,0,1
-19280,27,21729,1,12,0,0,0,1,0,0,0
17047,55,20898,1,14,1,0,0,1,1,0,0
30200,50,42780,1,12,1,0,0,1,1,0,0
13374,50,39240,3,9,1,1,0,1,0,0,1
22499,53,28896,3,9,0,1,1,1,1,0,1
-10550,25,31635,3,12,1,1,1,1,0,0,1
54000,42,46659,1,17,0,0,0,1,1,1,1
-8440,31,20853,1,13,1,0,0,1,0,0,1
-9893,41,39162,1,16,1,0,0,1,0,0,0
42558,35,36234,1,16,0,0,0,1,1,0,0
3700,44,26880,1,13,1,0,0,1,1,0,0
10200,27,82068,2,16,1,1,1,1,1,0,1
14538,48,115527,3,15,1,1,1,1,0,1,1
7500,37,38208,4,12,0,1,1,1,1,1,1
7100,26,59100,1,16,0,0,0,1,0,1,1
7286,53,40125,2,12,0,1,0,1,1,0,1
-37504,27,17364,2,12,0,1,1,1,1,0,0
-16351,38,49704,4,12,0,1,1,1,1,0,1
1400,44,24996,1,12,1,0,0,1,0,0,0
39410,36,38136,4,12,0,1,0,1,1,0,1
7050,41,25707,1,16,1,0,0,1,1,1,0
5300,38,38400,4,18,0,1,0,1,1,0,1
4000,29,25059,7,8,0,1,1,1,1,0,1
50300,37,36417,5,12,0,1,1,1,1,1,1
4900,29,18315,1,12,1,0,0,1,1,0,0
16255,38,40362,4,16,0,1,1,1,1,0,1
79900,47,102630,4,16,0,1,1,1,1,1,1
-1122,42,32439,1,13,0,0,0,1,0,1,1
45423,40,81216,4,12,1,1,1,1,1,0,1
7000,25,33630,1,16,0,0,0,1,1,0,0
5780,36,44130,1,12,0,0,0,1,1,0,0
81000,43,76581,3,12,0,1,1,1,1,1,1
49370,43,33636,2,18,1,0,0,1,0,0,0
-1111,31,50520,3,13,0,1,1,1,0,0,1
43300,53,60282,3,13,1,1,1,1,1,1,1
13400,45,32973,1,17,1,0,0,1,1,0,0
61000,32,59667,2,18,0,1,1,1,1,0,1
-5687,44,67428,4,18,1,1,1,1,0,1,1
56600,35,102705,2,16,1,1,1,1,1,0,1
83199,60,25542,3,18,1,1,0,1,1,1,1
25700,54,68760,5,13,1,1,1,1,1,0,1
14709,42,58182,4,16,0,1,0,1,1,0,1
6299,34,32226,3,12,0,0,0,1,1,0,0
3728,52,32973,1,12,1,0,0,1,1,0,1
1252,25,37194,1,16,0,0,0,1,1,0,0
16749,46,61044,2,12,1,1,1,1,1,1,1
49750,46,58611,4,12,1,1,1,1,1,0,1
1680,33,20130,3,14,0,0,0,1,1,0,1
54249,61,13596,2,13,0,1,0,1,1,1,1
5160,49,23976,2,12,0,0,0,1,1,0,1
-600,53,61407,4,16,0,0,0,1,0,0,0
2300,30,29958,1,16,0,0,0,1,0,0,0
49043,64,27000,1,16,1,0,0,1,0,1,1
8190,27,38640,2,16,1,1,1,1,1,0,0
0,39,28050,5,12,1,1,1,1,0,0,0
46150,43,46857,3,16,0,1,1,1,1,1,1
37857,39,69009,1,14,0,0,0,1,1,1,0
11669,31,64038,2,16,0,1,1,1,1,0,1
1250,33,27033,4,12,0,1,0,1,0,0,1
48200,27,30015,1,17,0,0,0,1,1,0,0
21019,32,46665,2,15,0,1,0,1,1,1,1
7349,58,33471,3,10,0,1,0,1,1,0,1
11900,42,26718,1,18,0,0,0,1,1,1,1
-365,35,27840,2,14,0,0,0,1,1,0,0
-3240,34,45600,5,13,0,1,1,1,1,0,1
15999,58,45285,2,11,0,1,1,1,0,1,1
-1960,38,49560,4,16,1,1,1,1,0,0,1
281100,62,58848,2,12,0,1,0,1,0,0,1
13400,36,26136,5,12,0,1,0,1,1,0,1
5800,44,31833,2,16,1,0,0,1,0,1,1
50,44,41298,4,17,0,1,1,1,0,0,1
105150,33,73308,3,12,0,1,0,1,1,1,1
-3760,33,49776,3,12,1,1,1,1,1,0,1
13470,30,54594,1,18,1,0,0,1,1,0,1
72970,63,37374,2,12,1,1,0,1,1,0,1
37099,64,30432,1,16,0,0,0,1,1,1,1
2850,38,24945,1,12,0,0,0,1,1,0,1
-1900,42,27231,1,13,1,0,0,1,0,0,0
17269,47,37962,3,12,1,1,1,1,0,1,1
55999,39,32253,1,18,1,0,0,1,1,0,0
275,33,45624,5,12,0,1,0,1,1,1,1
39323,56,20208,2,12,1,1,0,1,0,1,1
5518,35,75603,4,16,1,1,1,1,0,0,1
-5702,40,38922,3,14,0,1,1,1,0,0,0
102705,54,139854,2,12,1,1,1,1,1,1,1
-36,45,11430,4,10,0,1,0,1,0,0,1
15000,46,31719,3,18,1,0,0,1,0,1,0
9298,30,14643,1,16,1,0,0,1,0,0,1
23000,38,66036,2,18,0,1,1,1,1,1,1
-1052,52,23640,2,16,0,0,0,1,1,0,0
19304,43,28716,2,17,0,0,0,1,1,0,1
20800,40,63678,3,12,1,1,1,1,1,0,1
5315,40,75402,2,12,0,1,1,1,1,0,1
2167,42,73341,4,12,1,1,1,1,1,0,1
6100,31,43026,3,15,1,0,0,1,1,0,1
34849,51,63363,3,18,0,1,1,1,1,1,1
17419,49,45753,4,14,1,1,1,1,0,1,1
19299,61,86442,2,18,0,1,1,1,1,1,1
401936,54,69318,3,12,1,1,1,1,0,1,1
30626,38,36243,6,16,0,1,0,1,1,1,1
18224,43,21672,4,12,0,1,0,1,1,0,1
-4711,40,68661,5,16,1,1,0,1,0,0,1
21099,43,104232,4,13,1,1,1,1,1,0,1
18576,40,45693,2,16,0,1,1,1,1,1,0
-4150,28,48162,3,12,0,1,1,1,0,0,0
93000,52,106896,6,12,0,1,0,1,1,1,1
10700,54,27390,6,12,0,1,1,1,1,0,1
-1863,43,69693,4,12,0,1,0,1,1,0,1
300,33,30438,4,14,0,1,0,1,0,0,1
96200,39,62763,2,16,0,1,1,1,0,1,1
1309,53,47919,3,12,0,1,1,1,0,0,1
82665,34,91209,2,12,0,1,1,1,1,1,1
152290,51,52410,1,16,1,0,0,1,1,1,1
44364,48,34275,6,12,1,1,1,1,0,1,1
27798,50,34470,5,13,0,1,0,1,1,0,1
94571,55,90978,3,13,1,1,1,1,1,1,1
-1465,42,76527,4,18,0,1,1,1,0,0,1
0,29,52944,2,16,1,1,1,1,1,0,0
3950,53,25257,6,12,0,0,0,1,1,1,0
-16000,50,33690,1,12,1,0,0,1,0,0,0
-11000,42,24000,2,16,1,1,0,1,0,0,0
43500,44,46890,4,12,1,1,1,1,1,1,1
68943,51,44658,3,12,0,1,0,1,1,1,1
-500,37,94530,3,16,0,1,0,1,0,0,1
-13115,30,25533,6,14,0,1,0,1,0,0,0
19800,36,23409,2,12,1,0,0,1,1,1,1
2200,32,18789,1,13,1,0,0,1,1,0,1
10650,28,44976,2,17,1,1,1,1,1,1,0
5696,56,101190,3,13,0,1,1,1,1,0,1
-4950,44,18939,2,1,1,0,0,1,1,0,1
16050,46,45486,1,14,0,0,0,1,1,0,1
11638,27,36474,4,14,0,1,0,1,0,0,0
-900,40,51960,4,14,0,1,1,1,0,0,1
234200,54,92046,3,12,1,1,1,1,1,1,1
9687,42,27948,2,16,1,0,0,1,1,1,0
15000,34,31902,2,15,0,0,0,1,1,0,0
55471,41,104169,4,17,0,1,1,1,1,1,1
16750,36,64815,3,16,1,1,1,1,1,0,1
105000,61,140130,2,1,1,1,1,1,1,1,1
4799,49,76896,4,16,1,1,1,1,1,0,1
8849,31,72957,2,16,0,1,1,1,1,0,1
-1200,34,40062,3,18,1,1,1,1,1,0,1
13200,53,23700,2,12,0,1,1,1,1,0,0
-29100,48,28713,5,12,1,1,1,1,1,0,1
-17674,47,70101,4,13,1,1,1,1,0,0,1
135900,63,49257,5,16,0,1,0,1,1,1,1
-4100,42,20898,1,12,1,0,0,1,1,0,0
35000,32,69327,1,16,1,0,0,1,0,0,0
242000,47,100530,4,12,1,1,1,1,1,1,1
3500,40,76866,4,16,1,1,1,1,0,0,1
6420,58,13275,2,12,1,1,0,1,1,0,1
2600,36,72900,3,15,0,1,1,1,1,0,1
4000,41,39351,5,12,0,1,1,1,1,1,1
14599,49,107559,4,14,1,1,1,1,0,0,1
1249,37,34359,2,12,1,1,1,1,1,1,0
40056,42,51648,4,12,1,1,1,1,1,1,1
36725,40,54816,4,12,0,1,1,1,1,1,1
3200,35,25731,3,12,1,0,0,1,0,0,0
53000,60,85200,2,12,0,1,1,1,0,1,1
1960,29,27096,5,12,0,1,1,1,0,0,1
28457,48,50781,3,13,1,1,1,1,1,0,1
-1436,27,37815,4,12,0,1,1,1,1,0,0
-3600,37,24312,3,15,0,1,1,1,0,0,1
2500,51,10800,1,9,0,0,0,1,1,0,1
80548,38,59397,4,12,1,1,1,1,1,1,1
8500,41,50064,5,18,0,1,1,1,0,1,1
2080,28,64137,4,12,1,1,1,1,1,0,1
29600,45,29100,1,15,0,0,0,1,0,1,1
10800,33,65529,5,14,0,1,0,1,1,1,1
900,59,49839,3,12,0,1,1,1,1,0,1
320,55,7650,1,10,1,0,0,1,1,0,0
28405,59,51489,3,18,1,1,1,1,1,0,1
6999,37,43050,5,14,0,1,1,1,1,0,0
90149,36,69636,4,12,1,1,1,1,1,0,1
2099,31,60,1,16,1,0,0,1,1,0,1
15248,50,16521,1,13,1,0,0,1,1,1,1
130700,47,85968,3,14,1,1,1,1,1,1,1
9000,35,22521,2,12,0,0,0,1,1,1,1
14238,45,23415,1,13,0,0,0,1,1,0,1
-225,29,21420,3,15,0,1,0,1,1,0,0
84649,45,16182,1,12,1,0,0,1,1,0,0
11009,45,20943,2,12,1,0,0,1,1,0,0
32290,48,98034,4,18,0,1,1,1,1,1,1
6700,35,35358,1,16,1,0,0,1,0,0,0
45100,43,86400,4,16,0,1,0,1,0,1,1
83000,32,40260,1,16,0,0,0,1,1,0,1
10200,36,33960,13,4,0,1,0,1,1,0,0
-8690,28,30897,2,18,0,0,0,1,1,0,0
12700,57,26940,3,12,1,1,0,1,0,0,1
67999,43,51816,3,12,0,1,1,1,1,1,1
3000,29,31842,1,18,0,0,0,1,1,0,1
58019,47,43854,2,18,1,0,0,1,1,0,1
165065,50,125766,2,18,1,1,1,1,1,1,1
63499,46,78654,4,16,0,1,0,1,0,1,1
55694,58,44373,1,18,1,0,0,1,1,1,0
15100,37,36984,5,12,0,1,1,1,1,0,1
3850,29,17400,2,14,1,0,0,1,0,0,0
5552,45,41100,2,15,0,1,1,1,1,0,1
51200,36,64104,5,16,0,1,1,1,1,0,1
38900,46,66396,4,16,0,1,0,1,1,1,1
4149,38,48327,5,15,0,1,1,1,0,0,1
1000,43,38205,2,16,1,0,0,1,1,0,1
-3400,48,15300,1,16,0,0,0,1,1,0,1
7300,30,44040,2,18,0,1,1,1,0,1,1
2930,38,40290,4,12,0,1,1,1,0,0,1
64954,45,43179,1,18,1,0,0,1,1,1,1
50000,51,69786,3,16,0,0,0,1,1,1,1
506,42,23451,1,16,1,0,0,1,0,0,0
0,35,14805,1,13,1,0,0,1,0,0,1
3950,29,77133,2,14,0,1,1,1,1,0,1
-4800,32,53109,2,14,1,1,1,1,0,0,1
0,62,32616,3,12,1,1,1,1,0,0,1
-6000,39,25647,1,16,0,0,0,1,0,0,0
9100,51,80265,1,12,0,0,0,1,0,1,1
350,47,17562,1,14,0,0,0,1,1,0,1
3000,36,10386,1,16,0,0,0,1,0,0,0
28209,44,51717,1,12,1,0,0,1,0,0,1
23050,46,99597,3,16,1,1,1,1,1,1,1
23300,34,106782,3,18,1,1,1,1,1,1,1
23000,27,44100,1,16,0,0,0,1,1,0,1
2214,28,45621,4,12,1,1,1,1,1,0,0
-1,41,27786,3,16,1,1,1,1,0,0,1
72000,38,102396,1,16,1,0,0,1,1,1,1
6200,34,53100,4,16,0,1,1,1,1,0,1
-25402,37,56784,3,14,1,1,1,1,0,0,1
-9358,52,32073,5,12,0,1,0,1,0,0,1
1700,43,29604,1,14,1,0,0,1,0,0,1
241045,46,64449,5,17,0,1,1,1,1,1,1
11000,38,47616,3,18,1,0,0,1,1,0,1
-8950,29,49572,2,16,0,1,1,1,0,0,0
-87501,58,72150,2,14,0,1,0,1,0,0,1
41297,47,66405,4,16,1,1,1,1,0,0,1
-7500,46,35310,4,13,1,0,0,1,0,1,1
12048,48,17214,1,11,0,0,0,1,1,0,0
25293,49,34047,3,12,0,1,1,1,1,0,1
35300,43,105156,3,16,1,1,1,1,1,1,1
-117,37,35175,5,9,0,1,1,1,0,0,1
-40,46,20796,4,11,0,1,0,1,0,0,1
6000,30,36720,3,8,1,1,1,1,1,0,1
5473,34,43890,6,17,0,1,1,1,0,1,1
8700,44,19500,2,15,0,0,0,1,1,0,0
11255,38,37800,4,12,1,0,0,1,1,0,0
15348,56,23415,3,16,0,1,1,1,0,1,1
18799,57,32100,2,12,0,1,1,1,1,0,1
141125,46,35304,4,12,0,1,1,1,0,0,1
-9165,49,36630,4,14,1,1,1,1,0,1,1
2000,50,29784,4,7,1,1,1,1,1,0,1
11887,45,71118,12,13,1,1,1,1,1,1,1
10666,38,42597,4,13,0,1,0,1,1,1,1
-900,42,32100,1,13,0,0,0,1,0,0,0
46931,44,69156,3,12,1,1,1,1,0,0,1
-5325,48,22650,2,12,1,0,0,1,0,0,0
73400,34,51780,4,14,0,1,0,1,1,0,1
5000,56,31131,3,12,0,1,1,1,1,0,1
36309,60,58056,3,12,0,1,0,1,1,0,1
-11945,43,110820,4,14,0,1,1,1,0,0,1
-2000,52,100041,4,16,0,1,0,1,1,0,1
21000,41,66588,2,15,0,1,1,1,0,0,1
-290,44,20652,2,13,1,0,0,1,0,0,0
52568,38,26268,3,12,0,0,0,1,1,0,1
161843,48,132009,2,18,1,1,1,1,1,1,1
9399,44,60600,3,16,0,0,0,1,0,0,1
62769,46,75687,3,12,1,1,1,1,1,0,1
34700,42,75249,5,16,0,1,0,1,1,0,1
-4700,55,87663,4,14,0,1,1,1,0,0,1
53800,45,61800,4,18,0,1,0,1,1,1,1
21135,46,74625,4,15,0,1,1,1,0,0,1
-7300,42,45273,4,15,0,1,1,1,0,0,1
3700,35,44205,1,17,1,0,0,1,0,1,0
78600,57,63045,2,12,0,1,0,1,1,1,1
49500,33,72678,3,17,0,1,0,1,1,0,1
62000,55,51051,2,12,0,1,0,1,1,0,1
14900,40,40440,1,16,0,0,0,1,0,0,0
61475,47,17280,2,15,0,0,0,1,1,0,1
-4400,52,25128,4,12,0,1,0,1,0,0,0
3125,44,22830,1,12,0,0,0,1,1,0,1
9249,62,31059,2,12,0,1,0,1,0,1,1
-2090,38,45786,4,12,0,1,1,1,1,0,1
-7500,25,31215,1,17,1,0,0,1,0,0,0
351620,42,98292,4,12,0,1,0,1,1,1,1
12549,56,52245,2,12,0,1,1,1,1,0,1
1953,45,28539,3,12,0,1,1,1,1,0,1
-500,40,24927,4,16,1,1,0,1,1,0,0
-10000,31,42510,2,18,1,1,1,1,1,0,0
35850,31,48522,4,16,0,1,0,1,1,1,1
14000,33,30000,1,14,0,0,0,1,1,0,0
37144,37,42975,4,15,1,1,1,1,1,0,1
-837,49,7296,3,12,0,0,0,1,1,0,0
4700,30,33435,4,12,0,1,0,1,0,0,0
-739,33,8415,3,12,0,0,0,1,1,0,1
118500,42,97494,2,16,0,1,1,1,1,1,1
-5000,28,32160,5,11,0,1,1,1,1,0,1
-3490,39,31878,5,13,1,1,1,1,1,0,0
50550,42,75573,3,18,1,1,1,1,1,1,1
62699,64,19464,2,12,0,1,1,1,1,1,1
27170,62,51099,2,10,0,1,1,1,0,0,1
12000,42,91776,5,14,1,1,1,1,1,0,1
61749,51,22902,1,16,1,0,0,1,1,1,1
1216,43,13248,1,11,1,0,0,1,1,0,0
249,50,15318,4,13,0,1,1,1,0,0,1
18487,28,57441,1,16,1,0,0,1,1,0,1
23500,37,34032,1,16,1,0,0,1,1,1,1
44599,61,68889,2,12,0,1,1,1,0,1,1
36000,46,119196,4,12,1,1,1,1,0,1,1
44275,59,55020,3,6,0,1,0,1,1,1,1
-9000,30,52923,1,18,0,0,0,1,0,0,1
-900,43,36612,2,14,1,1,1,1,0,0,1
22700,30,36486,5,9,0,1,0,1,1,0,1
7121,49,18177,2,10,0,0,0,1,1,0,1
-1900,39,31950,5,14,0,1,0,1,1,0,1
-66,32,22881,4,15,1,0,0,1,1,0,0
1000,36,45168,1,14,1,0,0,1,0,0,0
26500,37,106068,2,16,1,1,1,1,1,0,1
87920,38,35982,4,16,0,1,0,1,1,1,1
499,42,32418,1,13,0,0,0,1,0,0,0
3000,51,37098,4,12,0,1,1,1,1,0,1
35199,50,32805,6,12,0,1,0,1,1,0,1
94900,52,69726,2,13,1,1,1,1,1,1,1
1500,47,33819,3,12,1,1,1,1,0,0,1
749,35,18837,1,11,0,0,0,1,0,0,0
96600,42,111978,4,18,1,1,1,1,1,1,1
6520,52,38460,3,14,0,1,0,1,1,0,1
8174,47,31890,4,7,0,1,1,1,1,0,1
1000,41,24300,1,12,1,0,0,1,0,0,1
450,27,44400,3,12,0,1,1,1,1,0,0
750,31,30918,4,12,0,1,0,1,1,0,1
-9087,38,84504,3,18,0,1,1,1,0,0,1
23300,36,69783,3,16,0,1,1,1,1,0,1
2080,34,31983,4,13,0,1,0,1,1,0,1
-1260,46,50157,3,12,1,1,1,1,1,0,1
5709,35,28407,4,11,0,1,1,1,1,0,0
-480,28,25749,4,12,0,1,1,1,0,0,1
12575,43,20724,1,16,0,0,0,1,1,0,1
117699,50,107802,2,12,0,1,1,1,1,1,1
100700,52,58500,3,16,0,1,1,1,1,1,1
-18866,45,59616,2,16,0,0,0,1,0,0,0
-975,38,24210,6,5,0,1,1,1,0,0,1
79825,63,23952,2,8,1,1,0,1,1,1,1
4600,36,46467,3,12,1,1,1,1,1,0,1
30740,53,31350,1,12,0,0,0,1,1,1,1
-5184,32,24315,3,16,0,1,0,1,0,0,1
30425,38,57030,4,16,1,1,1,1,1,1,1
-8000,40,33714,3,12,0,1,1,1,0,0,0
6450,39,40980,1,18,1,0,0,1,0,0,1
87775,38,45948,1,17,1,0,0,1,1,1,1
9388,26,39582,2,13,0,1,1,1,1,0,1
7652,35,64983,5,13,1,1,1,1,1,0,1
8699,44,54060,7,12,0,1,1,1,0,0,1
